,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,3.0,131.0,48.0,35.0,77.0,1475.0,591.0,2716.0
total_deaths,0.0,0.0,0.0,0.0,0.0,1489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,21.0,94.0,201.0,1285.0,2345.0,582.0,2120.0,6984.0,3154.0,18309.0
event_count,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,63.0,213.0,249.0,126.0,271.0,447.0,205.0,1655.0
GBP,0.0,5647251908.39695,5930370370.37037,6463649985.0164795,5368270614.8468,4167356037.1517,4258788725.44991,5785685310.86668,6839039029.748,6325219772.93811,7641101221.43876,9636342274.82408,9854042164.67463,10693278291.8149,11777768086.8693,13873500887.5612,16753769531.6987,19081722875.3022,21656517484.2538,26910851361.7555,25130274124.2524,30906749533.221,32726417878.391003,35401339869.3055,40415233436.1767,43228583935.0365,37733919936.2465,27317605346.0714,
