region,indicator
Americas,0.5
Americas,0.25
Americas,0.3333333333333333
Middle East,0.07692307692307693
Middle East,0.06666666666666667
Middle East,1.0
Middle East,0.09090909090909091
Middle East,0.5
Americas,0.5
Americas,0.1111111111111111
Americas,0.3333333333333333
Americas,1.0
Americas,0.2
Americas,0.2
Americas,0.25
Americas,0.5
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,0.3333333333333333
Americas,0.125
Americas,1.0
Americas,1.0
Americas,0.14285714285714285
Americas,1.0
Americas,2.0
Americas,0.2222222222222222
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,0.5
Americas,0.5
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,0.5
Americas,1.0
Americas,1.0
Americas,0.3333333333333333
Americas,1.0
Americas,1.0
Americas,1.0
Africa,1.0
Africa,1.0
Africa,0.25
Africa,0.2857142857142857
Africa,0.375
Africa,1.0
Africa,1.0
Africa,1.0
Africa,0.3333333333333333
Middle East,0.07142857142857142
Middle East,0.012195121951219513
Middle East,0.3333333333333333
Middle East,0.3333333333333333
Middle East,0.06666666666666667
Middle East,0.3333333333333333
Middle East,0.0625
Middle East,0.08333333333333333
Middle East,0.3333333333333333
Middle East,0.25
Middle East,1.0
Middle East,0.03333333333333333
Middle East,0.03333333333333333
Middle East,1.0
Middle East,0.125
Europe,1.0
Europe,0.5
Middle East,0.09090909090909091
Middle East,0.1
Americas,0.3333333333333333
Americas,0.03333333333333333
Europe,0.25
Europe,1.0
Americas,1.0
Europe,0.5
Americas,1.0
Europe,1.0
Europe,1.0
Europe,1.0
Europe,1.0
Middle East,1.0
Middle East,0.08333333333333333
Middle East,0.5
Middle East,0.1
Middle East,2.0
Middle East,0.3333333333333333
Middle East,1.0
Middle East,0.5
Middle East,0.046511627906976744
Middle East,0.5
Middle East,1.0
Africa,0.5
Africa,1.0
Europe,0.5
Africa,1.0
Europe,1.0
Europe,0.3333333333333333
Europe,1.0
Europe,1.0
Europe,1.0
Europe,1.0
Europe,1.0
Europe,1.0
Europe,1.0
Europe,1.0
Europe,1.0
Europe,1.0
Europe,1.0
Africa,1.0
Africa,1.0
Africa,0.5
Africa,1.0
Africa,0.3333333333333333
Africa,0.5
Africa,0.3333333333333333
Africa,0.25
Africa,0.3333333333333333
Americas,1.0
Americas,1.0
Africa,0.3333333333333333
Africa,0.3333333333333333
Africa,0.5
Africa,1.0
Africa,0.3333333333333333
Africa,1.0
Africa,1.0
Africa,0.3333333333333333
Africa,1.0
Africa,0.25
Africa,1.0
Africa,1.0
Africa,0.3333333333333333
Middle East,0.5
Middle East,0.16666666666666666
Middle East,0.03333333333333333
Middle East,0.03333333333333333
Africa,0.5
Africa,0.16666666666666666
Africa,0.1
Africa,0.5
Africa,1.0
Africa,1.0
Africa,0.3333333333333333
Africa,1.5
Middle East,0.1111111111111111
Middle East,0.14285714285714285
Middle East,0.25
Middle East,0.1111111111111111
Middle East,0.5
Middle East,1.0
Middle East,0.5
Middle East,1.0
Middle East,0.125
Middle East,0.021739130434782608
Middle East,0.02564102564102564
Middle East,0.14285714285714285
Middle East,0.09090909090909091
Middle East,0.5
Middle East,0.0967741935483871
Middle East,0.038461538461538464
Middle East,0.058823529411764705
Middle East,0.021739130434782608
Middle East,0.25
Middle East,0.05
Middle East,0.125
Middle East,0.14285714285714285
Middle East,0.3333333333333333
Middle East,0.3333333333333333
Africa,1.0
Africa,0.2857142857142857
Africa,1.0
Africa,0.5
Africa,0.5
Africa,1.0
Africa,1.0
Africa,1.0
Africa,0.42857142857142855
Africa,1.0
Africa,0.1111111111111111
Africa,0.4
Middle East,0.2
Middle East,0.07142857142857142
Middle East,0.2
Middle East,0.25
Middle East,0.08333333333333333
Middle East,0.012658227848101266
Middle East,0.047619047619047616
Middle East,0.3333333333333333
Asia,0.6666666666666666
Asia,0.6666666666666666
Middle East,0.1
Middle East,0.06666666666666667
Middle East,0.5
Middle East,0.25
Middle East,0.6666666666666666
Middle East,0.045454545454545456
Middle East,0.14285714285714285
Middle East,1.0
Africa,3.0
Middle East,0.25
Middle East,0.016666666666666666
Middle East,0.16666666666666666
Africa,0.4166666666666667
Middle East,0.02631578947368421
Middle East,0.15789473684210525
Middle East,0.1
Middle East,0.023255813953488372
Middle East,0.023809523809523808
Middle East,0.023809523809523808
Middle East,0.1
Middle East,0.058823529411764705
Middle East,0.3333333333333333
Middle East,0.05263157894736842
Middle East,0.16666666666666666
Middle East,1.0
Middle East,0.16666666666666666
Africa,1.0
Africa,0.5
Africa,2.0
Africa,1.0
Africa,1.0
Middle East,1.0
Middle East,0.13333333333333333
Middle East,0.16666666666666666
Middle East,0.16666666666666666
Middle East,0.25
Middle East,0.03571428571428571
Middle East,0.25
Middle East,0.08333333333333333
Middle East,1.0
Middle East,0.25
Middle East,0.02
Middle East,0.02
Middle East,0.043478260869565216
Middle East,0.05
Middle East,0.058823529411764705
Middle East,0.14285714285714285
Middle East,0.14285714285714285
Middle East,0.16666666666666666
Middle East,0.022727272727272728
Middle East,0.3333333333333333
Middle East,0.005
Middle East,0.15384615384615385
Africa,0.125
Africa,0.4166666666666667
Middle East,0.2
Middle East,0.1111111111111111
Middle East,0.1
Middle East,0.05970149253731343
Middle East,0.2
Middle East,0.5
Middle East,0.008771929824561403
Middle East,0.3333333333333333
Middle East,0.5
Middle East,0.16666666666666666
Middle East,0.16666666666666666
Middle East,1.0
Middle East,0.03125
Middle East,0.03125
Middle East,0.1
Middle East,0.1
Middle East,0.3333333333333333
Middle East,0.0025974025974025974
Middle East,0.125
Middle East,0.011111111111111112
Africa,0.5
Africa,1.0
Africa,0.3333333333333333
Middle East,0.009009009009009009
Middle East,1.0
Middle East,1.0
Middle East,0.5
Middle East,0.1
Middle East,0.0425531914893617
Middle East,0.016666666666666666
Middle East,0.16666666666666666
Middle East,0.18181818181818182
Middle East,0.0625
Africa,0.1
Middle East,0.125
Middle East,0.3333333333333333
Middle East,0.5
Africa,0.3333333333333333
Middle East,0.07692307692307693
Middle East,0.08333333333333333
Middle East,0.06666666666666667
Middle East,0.3333333333333333
Middle East,0.3333333333333333
Middle East,0.05
Middle East,0.3333333333333333
Africa,0.3
Middle East,0.1111111111111111
Middle East,0.125
Africa,2.0
Middle East,0.09090909090909091
Middle East,0.0625
Middle East,0.05555555555555555
Middle East,0.25
Middle East,0.11764705882352941
Middle East,0.1
Middle East,1.0
Middle East,0.08333333333333333
Middle East,0.04
Africa,1.0
Americas,0.2
Americas,0.3333333333333333
Americas,0.5
Americas,0.008620689655172414
Americas,0.5
Africa,0.25
Americas,0.25
Americas,0.4
Americas,2.0
Americas,0.2
Americas,1.0
Americas,0.25
Americas,0.3333333333333333
Americas,0.05555555555555555
Americas,1.0
Americas,1.0
Americas,0.2
Americas,0.034482758620689655
Americas,0.3333333333333333
Americas,0.25
Americas,1.0
Americas,0.007874015748031496
Americas,0.2
Americas,0.0022727272727272726
Americas,0.030303030303030304
Africa,2.0
Americas,0.1
Americas,0.16666666666666666
Americas,0.14285714285714285
Americas,0.14285714285714285
Americas,0.08333333333333333
Americas,2.0
Americas,1.0
Americas,0.07407407407407407
Americas,0.07142857142857142
Americas,0.2
Americas,0.25
Americas,3.0
Americas,0.003654970760233918
Americas,0.5
Americas,0.2
Americas,0.11764705882352941
Americas,0.1111111111111111
Americas,0.375
Americas,0.0010277492291880781
Americas,0.0006485084306095979
Americas,0.4
Americas,1.0
Americas,0.09090909090909091
Americas,1.0
Americas,0.16666666666666666
Africa,0.2
Americas,1.0
Americas,3.0
Americas,0.041666666666666664
Americas,0.0625
Americas,0.15789473684210525
Americas,2.0
Africa,0.2
Americas,0.16666666666666666
Americas,0.25
Americas,0.2
Americas,0.4
Americas,0.058823529411764705
Americas,0.1111111111111111
Americas,1.0
Americas,0.043478260869565216
Americas,0.07142857142857142
Americas,1.5
Americas,0.16666666666666666
Americas,0.14285714285714285
Americas,0.03896103896103896
Americas,0.14285714285714285
Americas,0.4
Americas,0.5
Americas,0.16666666666666666
Americas,0.0136986301369863
Americas,0.00909090909090909
Americas,0.038461538461538464
Americas,0.043478260869565216
Americas,0.5
Americas,0.3333333333333333
Americas,0.25
Americas,0.16666666666666666
Americas,0.08333333333333333
Americas,0.16666666666666666
Americas,0.038461538461538464
Americas,0.16666666666666666
Americas,0.25
Middle East,0.5
Africa,0.5
Africa,2.0
Africa,3.0
Africa,1.0
Middle East,0.037037037037037035
Africa,1.0
Africa,1.0
Africa,0.38095238095238093
Africa,0.14285714285714285
Africa,0.125
Africa,0.3
Middle East,0.07692307692307693
Middle East,0.08333333333333333
Middle East,0.0075
Africa,0.13333333333333333
Africa,0.13333333333333333
Middle East,1.0
Middle East,0.06666666666666667
Middle East,0.25
Middle East,0.08695652173913043
Middle East,1.0
Middle East,0.07692307692307693
Middle East,0.2222222222222222
Middle East,0.07407407407407407
Middle East,0.1
Middle East,0.14285714285714285
Middle East,0.3333333333333333
Middle East,0.09090909090909091
Middle East,0.05
Middle East,0.25
Middle East,0.13333333333333333
Middle East,0.3333333333333333
Middle East,0.04
Middle East,0.3333333333333333
Middle East,0.4
Middle East,0.3333333333333333
Middle East,0.07692307692307693
Middle East,1.0
Middle East,0.05
Middle East,0.1111111111111111
Middle East,1.0
Middle East,0.3333333333333333
Middle East,1.0
Middle East,1.0
Middle East,1.5
Middle East,1.0
Middle East,1.0
Middle East,0.5
Middle East,1.0
Middle East,1.0
Middle East,1.0
Middle East,1.0
Americas,0.25
Middle East,1.5
Middle East,3.0
Middle East,1.0
Middle East,0.42857142857142855
Middle East,0.2222222222222222
Middle East,0.3333333333333333
Middle East,1.0
Africa,0.06666666666666667
Middle East,0.5
Middle East,0.5
Middle East,0.5
Middle East,1.0
Middle East,0.25
Middle East,0.11764705882352941
Middle East,0.09090909090909091
Middle East,0.09090909090909091
Middle East,0.2
Middle East,1.0
Middle East,0.04
Middle East,0.3333333333333333
Middle East,0.14285714285714285
Middle East,0.037037037037037035
Middle East,0.5
Middle East,0.045454545454545456
Middle East,0.06666666666666667
Middle East,0.15
Middle East,0.07142857142857142
Middle East,1.0
Middle East,0.008771929824561403
Middle East,1.0
Middle East,0.1111111111111111
Middle East,1.0
Middle East,0.1
Middle East,0.1
Middle East,0.025
Middle East,0.045454545454545456
Middle East,0.05
Middle East,0.3333333333333333
Middle East,1.0
Middle East,0.14285714285714285
Middle East,0.25
Middle East,0.07692307692307693
Middle East,0.2222222222222222
Middle East,0.08333333333333333
Middle East,0.01639344262295082
Middle East,0.07142857142857142
Middle East,0.25
Middle East,0.013333333333333334
Asia,0.5
Asia,0.125
Asia,0.25
Asia,2.0
Asia,2.0
Middle East,0.5
Middle East,0.5
Middle East,1.0
Middle East,1.0
Middle East,2.0
Middle East,0.3333333333333333
Middle East,1.0
Asia,0.5
Asia,0.2
Asia,0.5
Asia,0.5
Asia,0.5
Asia,1.0
Asia,0.25
Asia,0.25
Asia,2.0
Asia,0.25
Asia,0.14285714285714285
Asia,0.16666666666666666
Asia,0.3333333333333333
Asia,0.5
Asia,1.0
Middle East,0.3333333333333333
Middle East,0.6666666666666666
Middle East,0.3333333333333333
Middle East,0.2
Middle East,0.5
Middle East,1.0
Middle East,0.3333333333333333
Middle East,1.0
Middle East,1.0
Middle East,1.0
Middle East,1.0
Middle East,0.5
Middle East,1.0
Middle East,1.0
Middle East,0.08333333333333333
Middle East,1.0
Middle East,1.0
Middle East,1.0
Middle East,0.3333333333333333
Middle East,1.0
Middle East,0.06666666666666667
Middle East,1.0
Middle East,1.0
Middle East,0.5
Middle East,0.5
Middle East,1.0
Africa,0.125
Africa,0.1
Africa,1.0
Africa,1.0
Africa,2.0
Middle East,0.8
Middle East,1.0
Middle East,0.5
Middle East,1.0
Middle East,1.0
Middle East,0.3333333333333333
Middle East,1.0
Middle East,1.0
Middle East,1.0
Middle East,0.3333333333333333
Middle East,0.25
Middle East,0.25
Africa,0.5
Middle East,1.0
Africa,0.5
Middle East,1.0
Middle East,0.5
Middle East,1.0
Africa,1.0
Middle East,0.5
Middle East,1.0
Middle East,1.0
Middle East,0.5
Middle East,0.3333333333333333
Africa,0.25
Middle East,0.3333333333333333
Middle East,0.3333333333333333
Middle East,2.0
Middle East,2.0
Africa,1.0
Middle East,0.16666666666666666
Africa,1.0
Middle East,0.5
Middle East,1.0
Middle East,1.0
Middle East,1.0
Middle East,0.5
Middle East,0.3333333333333333
Africa,0.2
Middle East,0.3333333333333333
Africa,0.25
Americas,0.2
Americas,0.14285714285714285
Americas,0.14285714285714285
Americas,0.16666666666666666
Americas,0.16666666666666666
Americas,0.16666666666666666
Americas,3.0
Americas,3.0
Americas,0.4
Americas,0.5
Americas,0.125
Americas,0.1111111111111111
Americas,0.3333333333333333
Americas,1.0
Americas,1.0
Americas,1.0
Americas,0.5
Americas,0.02702702702702703
Americas,2.0
Americas,0.0625
Americas,0.037037037037037035
Americas,0.16666666666666666
Americas,2.0
Middle East,0.25
Middle East,0.3333333333333333
Middle East,1.0
Asia,0.5
Middle East,1.0
Middle East,0.5
Middle East,0.3333333333333333
Middle East,0.3333333333333333
Middle East,0.3333333333333333
Middle East,0.5
Americas,0.04
Africa,1.0
Africa,1.0
Africa,0.5
Africa,0.2727272727272727
Africa,0.13333333333333333
Africa,0.03571428571428571
Africa,0.3333333333333333
Africa,1.0
Africa,0.2
Middle East,0.21428571428571427
Middle East,1.0
Middle East,1.0
Middle East,0.14285714285714285
Middle East,0.5
Middle East,1.0
Middle East,1.0
Middle East,0.5
Middle East,0.3333333333333333
Middle East,1.0
Middle East,0.3333333333333333
Middle East,1.0
Middle East,0.027777777777777776
Asia,0.011627906976744186
Asia,0.125
Asia,1.0
Asia,0.5
Asia,0.5
Asia,1.0
Asia,0.125
Asia,1.0
Africa,3.0
Africa,0.5
Africa,3.0
Africa,1.0
Africa,1.0
Asia,0.3333333333333333
Middle East,1.0
Middle East,2.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.5
Middle East,0.3333333333333333
Asia,0.5
Asia,1.0
Middle East,1.0
Middle East,1.0
Middle East,0.5
Asia,2.0
Middle East,0.5
Middle East,0.25
Middle East,0.16666666666666666
Middle East,0.3333333333333333
Middle East,0.2
Middle East,1.0
Middle East,1.0
Middle East,0.25
Middle East,1.0
Middle East,1.0
Middle East,0.25
Middle East,0.25
Africa,0.11764705882352941
Africa,0.4
Middle East,0.5
Africa,0.1111111111111111
Middle East,0.25
Africa,0.5
Africa,0.02564102564102564
Middle East,0.5
Middle East,1.0
Africa,0.5
Middle East,0.16666666666666666
Africa,0.4
Africa,0.15789473684210525
Middle East,0.09090909090909091
Africa,0.4
Middle East,0.3333333333333333
Middle East,0.25
Middle East,0.5
Africa,0.6
Africa,0.2222222222222222
Africa,0.2857142857142857
Middle East,0.25
Middle East,0.15
Middle East,0.25
Africa,0.05555555555555555
Africa,0.25
Africa,0.3333333333333333
Africa,2.0
Africa,0.3333333333333333
Africa,0.1
Africa,0.125
Africa,0.2
Africa,0.3333333333333333
Africa,0.5
Africa,0.07692307692307693
Africa,0.09090909090909091
Middle East,1.0
Middle East,0.16666666666666666
Middle East,0.09523809523809523
Africa,0.25
Middle East,1.0
Middle East,1.0
Middle East,2.0
Middle East,0.5
Africa,0.6666666666666666
Middle East,0.5
Middle East,0.2
Middle East,0.2
Middle East,0.4
Middle East,1.0
Middle East,0.25
Middle East,0.6666666666666666
Middle East,0.12
Middle East,0.5
Africa,2.0
Middle East,0.15384615384615385
Middle East,0.36363636363636365
Middle East,1.0
Middle East,0.21428571428571427
Africa,0.07407407407407407
Africa,0.1111111111111111
Africa,0.03305785123966942
Africa,0.125
Africa,2.0
Africa,0.0449438202247191
Africa,0.02631578947368421
Africa,0.6666666666666666
Africa,0.5
Africa,0.1
Africa,0.1
Africa,0.1111111111111111
Africa,0.1111111111111111
Africa,0.1111111111111111
Africa,0.1111111111111111
Africa,0.1111111111111111
Africa,0.06779661016949153
Africa,1.0
Africa,0.08695652173913043
Americas,0.1038961038961039
Americas,3.0
Americas,0.009501187648456057
Middle East,0.4
Middle East,0.2
Middle East,1.0
Middle East,0.5
Middle East,1.0
Middle East,1.0
Middle East,0.15384615384615385
Middle East,0.06666666666666667
Middle East,0.5
Middle East,1.0
Middle East,0.08
Middle East,1.0
Middle East,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.5
Asia,1.0
Asia,1.0
Asia,0.5
Asia,1.0
Asia,0.5
Asia,0.5
Middle East,0.037037037037037035
Middle East,0.3333333333333333
Asia,0.25
Middle East,0.5
Middle East,1.0
Middle East,0.3333333333333333
Asia,1.0
Middle East,0.1
Middle East,0.16666666666666666
Middle East,1.0
Middle East,0.16666666666666666
Middle East,1.0
Middle East,1.0
Middle East,1.0
Middle East,0.02702702702702703
Asia,1.0
Asia,0.25
Middle East,0.14285714285714285
Middle East,0.5
Middle East,1.0
Middle East,1.0
Middle East,0.5
Asia,0.25
Asia,0.5
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.25
Asia,0.3333333333333333
Asia,0.5
Asia,0.3333333333333333
Asia,2.0
Asia,1.0
Asia,0.1111111111111111
Asia,1.0
Asia,1.0
Asia,0.1111111111111111
Asia,2.0
Asia,0.14285714285714285
Asia,0.14285714285714285
Asia,0.5
Asia,0.3333333333333333
Asia,0.3333333333333333
Asia,1.0
Asia,0.5
Asia,0.2
Asia,0.5
Asia,0.3333333333333333
Asia,0.5
Asia,0.5
Asia,1.0
Asia,0.3333333333333333
Africa,0.05128205128205128
Africa,0.09615384615384616
Africa,0.25
Africa,0.3333333333333333
Africa,0.5
Africa,0.5
Africa,0.05
Africa,0.125
Africa,0.3333333333333333
Africa,0.25
Africa,0.3333333333333333
Africa,0.25
Africa,0.3333333333333333
Africa,1.0
Asia,0.18181818181818182
Asia,1.0
Asia,0.3333333333333333
Asia,0.25
Asia,0.5
Asia,1.0
Asia,0.5
Asia,0.16666666666666666
Asia,0.1
Asia,0.5
Asia,0.3333333333333333
Asia,0.5
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.25
Asia,0.5
Asia,1.0
Asia,0.2
Asia,0.5
Asia,0.14285714285714285
Asia,0.2
Asia,1.0
Asia,0.2
Africa,0.125
Africa,0.14285714285714285
Africa,0.14285714285714285
Africa,0.058823529411764705
Africa,0.007704160246533128
Africa,0.025
Africa,0.09090909090909091
Africa,0.1111111111111111
Africa,0.1
Africa,0.09375
Africa,1.0
Africa,0.15384615384615385
Africa,0.125
Africa,0.3333333333333333
Africa,0.3333333333333333
Africa,0.3333333333333333
Africa,0.3333333333333333
Africa,0.3333333333333333
Africa,0.5
Africa,0.5
Africa,0.2857142857142857
Asia,2.0
Asia,3.0
Asia,0.5
Asia,2.0
Asia,0.25
Asia,0.16666666666666666
Asia,0.0625
Asia,0.018867924528301886
Asia,0.03571428571428571
Asia,0.09090909090909091
Africa,0.0196078431372549
Africa,0.14285714285714285
Africa,0.5
Africa,1.0
Asia,1.0
Asia,1.0
Africa,0.11764705882352941
Africa,0.05555555555555555
Asia,1.0
Africa,0.2857142857142857
Africa,0.06666666666666667
Africa,0.06666666666666667
Africa,0.06666666666666667
Africa,0.03333333333333333
Africa,0.03333333333333333
Africa,0.06666666666666667
Asia,1.0
Africa,0.2857142857142857
Africa,1.0
Asia,1.0
Africa,0.06666666666666667
Asia,0.6666666666666666
Asia,1.0
Asia,1.0
Asia,0.5
Asia,1.0
Asia,1.0
Asia,0.5
Asia,0.6666666666666666
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,2.0
Asia,0.25
Asia,0.5
Asia,0.5
Asia,1.0
Asia,1.0
Asia,1.5
Asia,1.0
Asia,1.0
Asia,0.5
Africa,0.2222222222222222
Africa,0.5
Africa,0.1111111111111111
Africa,0.5
Africa,0.5
Africa,0.13333333333333333
Africa,1.0
Africa,0.8571428571428571
Africa,1.0
Africa,1.0
Africa,0.5
Africa,0.022222222222222223
Africa,0.25
Africa,1.0
Africa,1.0
Africa,0.16666666666666666
Asia,0.2
Africa,0.75
Africa,1.0
Africa,1.0
Africa,0.8823529411764706
Africa,1.0
Africa,0.06
Africa,0.3
Africa,1.5
Africa,0.1
Africa,0.05263157894736842
Africa,0.015957446808510637
Africa,1.0
Africa,0.01818181818181818
Asia,1.0
Asia,1.0
Asia,4.0
Asia,4.0
Africa,0.5
Asia,0.5
Asia,0.3333333333333333
Asia,2.0
Asia,0.3333333333333333
Asia,1.0
Asia,0.5
Asia,0.5
Africa,1.0
Africa,1.0
Africa,0.21428571428571427
Africa,2.0
Africa,1.0
Africa,0.1
Africa,0.14285714285714285
Africa,2.0
Africa,2.0
Africa,0.07692307692307693
Africa,1.0
Africa,1.0
Africa,1.0
Africa,1.0
Africa,0.3333333333333333
Africa,0.5
Asia,2.0
Asia,1.0
Asia,1.0
Asia,0.5
Asia,0.5
Asia,1.0
Asia,0.3333333333333333
Asia,1.0
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.6666666666666666
Asia,1.0
Asia,0.5
Asia,1.0
Asia,0.5
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Africa,0.2
Africa,0.03333333333333333
Africa,4.0
Africa,0.025
Africa,0.2222222222222222
Africa,0.010309278350515464
Africa,0.034482758620689655
Africa,0.25
Africa,0.0423728813559322
Africa,0.1
Africa,0.1
Africa,0.10344827586206896
Africa,0.5
Asia,1.0
Africa,0.6666666666666666
Africa,0.041666666666666664
Asia,0.16666666666666666
Asia,0.09090909090909091
Africa,0.11764705882352941
Asia,0.1111111111111111
Asia,0.01
Asia,0.005
Asia,0.0033333333333333335
Asia,0.0014285714285714286
Asia,0.5714285714285714
Asia,1.0
Asia,1.0
Asia,1.0
Asia,3.0
Asia,1.0
Middle East,1.0
Middle East,1.0
Africa,1.0
Asia,1.0
Asia,0.5714285714285714
Asia,2.0
Asia,2.0
Asia,1.0
Asia,1.0
Asia,0.25
Asia,1.0
Asia,1.0
Asia,1.0
Asia,2.0
Asia,1.0
Asia,0.16666666666666666
Asia,0.5
Asia,0.3333333333333333
Asia,0.4
Asia,0.5
Asia,4.0
Asia,3.0
Asia,1.0
Asia,3.5
Asia,1.0
Asia,0.5
Asia,1.5
Asia,0.5
Asia,1.0
Asia,2.0
Asia,1.0
Asia,0.5
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.2
Asia,0.5
Asia,0.5
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.3333333333333333
Asia,0.2857142857142857
Asia,0.6666666666666666
Asia,0.25
Asia,0.6666666666666666
Asia,1.0
Asia,1.0
Asia,0.5
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,0.1111111111111111
Asia,0.25
Asia,1.0
Asia,1.0
Asia,0.3333333333333333
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.5
Africa,0.5
Africa,0.09523809523809523
Africa,0.5
Africa,0.1111111111111111
Africa,0.3333333333333333
Africa,0.3333333333333333
Africa,0.08888888888888889
Africa,0.125
Africa,1.0
Africa,0.05
Africa,1.0
Africa,0.14285714285714285
Africa,0.21428571428571427
Africa,0.14285714285714285
Africa,0.025
Africa,0.2777777777777778
Africa,1.0
Africa,0.2222222222222222
Africa,0.5
Africa,0.4
Africa,1.0
Africa,0.5
Africa,0.11904761904761904
Africa,0.25
Africa,0.20833333333333334
Asia,0.5
Asia,1.0
Asia,1.0
Asia,3.0
Africa,2.0
Asia,5.0
Asia,1.0
Africa,1.0
Africa,1.0
Africa,0.25
Africa,1.0
Africa,0.6666666666666666
Asia,0.03333333333333333
Asia,0.004166666666666667
Asia,0.058823529411764705
Asia,0.1111111111111111
Asia,0.045454545454545456
Asia,0.125
Asia,0.04
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Africa,0.3333333333333333
Africa,1.0
Africa,0.3333333333333333
Middle East,0.5
Middle East,1.0
Middle East,0.5
Middle East,0.5
Asia,0.6666666666666666
Asia,1.0
Asia,1.0
Africa,0.6666666666666666
Asia,0.3333333333333333
Middle East,1.0
Middle East,0.16666666666666666
Middle East,0.5
Middle East,0.25
Asia,0.5
Middle East,0.2
Middle East,0.25
Asia,0.2
Asia,1.0
Asia,0.3333333333333333
Asia,0.3333333333333333
Middle East,0.3333333333333333
Asia,2.0
Middle East,0.25
Middle East,0.07692307692307693
Middle East,0.3333333333333333
Asia,0.3333333333333333
Asia,3.3333333333333335
Middle East,1.0
Asia,0.5
Middle East,0.16666666666666666
Middle East,0.25
Middle East,0.14285714285714285
Middle East,0.14285714285714285
Middle East,1.0
Middle East,0.5
Middle East,0.2
Middle East,1.0
Asia,1.0
Middle East,0.5
Middle East,1.0
Middle East,0.04
Asia,0.5
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,0.3333333333333333
Asia,0.25
Asia,0.6666666666666666
Asia,1.0
Asia,0.5
Asia,0.5
Middle East,0.125
Middle East,1.0
Middle East,0.2
Middle East,0.3333333333333333
Asia,1.0
Middle East,1.0
Middle East,0.037037037037037035
Asia,0.5
Africa,2.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.2
Asia,1.0
Middle East,0.5
Asia,0.5
Middle East,0.25
Middle East,0.6666666666666666
Middle East,0.125
Middle East,0.5
Africa,2.0
Asia,1.0
Asia,1.0
Asia,0.5
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,2.0
Asia,1.0
Middle East,0.5
Middle East,0.08333333333333333
Asia,0.0049504950495049506
Middle East,1.0
Middle East,0.016666666666666666
Middle East,0.3333333333333333
Middle East,0.15384615384615385
Middle East,0.5
Middle East,1.0
Middle East,1.0
Middle East,1.0
Middle East,0.3333333333333333
Middle East,0.25
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.5
Asia,0.16666666666666666
Asia,1.0
Asia,0.5
Asia,0.2
Asia,0.4
Asia,1.0
Asia,1.0
Asia,0.25
Africa,1.0
Africa,1.0
Africa,1.0
Africa,1.0
Africa,1.0
Africa,1.0
Africa,1.0
Middle East,0.2
Middle East,0.2
Middle East,0.25
Middle East,0.25
Middle East,0.125
Middle East,0.038461538461538464
Middle East,1.0
Middle East,1.0
Middle East,0.041666666666666664
Middle East,1.0
Middle East,1.0
Middle East,0.25
Middle East,0.07692307692307693
Middle East,1.0
Middle East,0.2222222222222222
Middle East,0.2
Middle East,0.16666666666666666
Middle East,0.3333333333333333
Middle East,1.0
Middle East,0.3333333333333333
Middle East,1.0
Middle East,0.5
Middle East,1.3333333333333333
Middle East,0.05555555555555555
Middle East,0.019230769230769232
Middle East,0.16666666666666666
Middle East,0.029411764705882353
Middle East,0.5
Middle East,0.01
Middle East,1.0
Middle East,1.0
Middle East,1.0
Middle East,0.5
Asia,0.25
Middle East,0.3333333333333333
Asia,1.0
Asia,0.3333333333333333
Middle East,1.0
Middle East,1.0
Middle East,0.25
Middle East,0.08333333333333333
Middle East,1.0
Asia,1.0
Asia,0.5
Middle East,0.25
Middle East,0.16666666666666666
Middle East,0.2
Middle East,0.05
Middle East,0.3333333333333333
Middle East,0.14285714285714285
Middle East,0.14285714285714285
Middle East,0.06666666666666667
Middle East,0.3333333333333333
Middle East,1.0
Middle East,0.07692307692307693
Middle East,0.2
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.5
Asia,1.0
Asia,0.3333333333333333
Middle East,0.14285714285714285
Middle East,0.3333333333333333
Asia,1.0
