,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,303.0,101.0,49.0,1695.0,637.0,120.0,185.0,483.0,353.0,6341.0,583.0,639.0,867.0,171.0,67.0,77.0,200.0,477.0,669.0,763.0,1099.0,1178.0,1024.0,908.0,930.0,876.0,899.0,1076.0
total_deaths,5411.0,1514.0,3553.0,4385.0,4105.0,9056.0,5618.0,3595.0,6721.0,12166.0,5065.0,5394.0,5553.0,1157.0,944.0,817.0,1711.0,4982.0,7020.0,5660.0,6499.0,7151.0,7565.0,7822.0,8131.0,12550.0,17986.0,18707.0
event_count,145.0,45.0,64.0,76.0,115.0,244.0,219.0,234.0,199.0,216.0,189.0,207.0,263.0,94.0,186.0,241.0,430.0,848.0,1042.0,1114.0,1514.0,1806.0,2198.0,2305.0,1926.0,2120.0,2263.0,2423.0
GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2461665937.8938603,4128820723.0471296,4583644246.48061,5285465685.86423,6275073571.54659,7057598406.61553,9843842455.48323,10190529882.4878,12486943505.7381,15936800636.2487,17930239399.8149,20536542736.7297,20046334303.9661,20050189881.6659,19702986340.5494,19469022207.6357
