,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0
total_deaths,127.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,170.0
event_count,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,29.0
GBP,981529400.534373,1019600770.6038,1443688869.96039,1464392416.14671,1249944999.42056,1315932644.95246,1415296704.11812,1442598431.0096,1401946853.2067199,1375115534.0733,1405662878.8529599,1293654175.2102,1295539448.36484,1324426606.62378,1563074859.5217302,1833444740.37736,2184444848.97637,3040716679.0766897,3356757497.1208,3978425730.72183,3670515695.6915298,4343665119.8875,5179689613.50618,5225532807.25025,5724227536.49393,5391475878.08153,4844223517.89396,4634588338.071711,
