,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,490.0,1187.0,254.0,381.0,129.0,33.0,340.0,187.0,54.0,117.0,70.0,69.0,45.0,4.0,1.0,9.0,12.0,363.0,104.0,249.0,6830.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,10935.0
total_deaths,1288.0,4840.0,6646.0,4444.0,2084.0,712.0,4971.0,4097.0,2902.0,3830.0,1948.0,2569.0,1162.0,17.0,33.0,84.0,130.0,2173.0,2564.0,8453.0,10418.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,65372.0
event_count,192.0,244.0,316.0,180.0,111.0,80.0,252.0,120.0,135.0,179.0,184.0,177.0,136.0,5.0,23.0,36.0,83.0,229.0,488.0,1016.0,387.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4576.0
GBP,6987267683.77254,8032551173.240141,9000362581.58086,9703011635.86585,10338679635.7616,11717604208.8223,13029697560.9756,13897738375.2488,15091913883.7091,15794972847.1683,15656327859.5696,16330814179.9766,15746229581.5619,16536535647.0834,18881765437.2151,20662525941.2986,24406252456.5141,28279814924.5918,32350248410.8216,40713812309.7316,42066217871.5349,56725745039.336,65292741296.5382,68434399083.41,74317806754.5267,79356456990.2891,80611989527.2158,81321876307.2556,
