,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,51.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
total_deaths,2600.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,87.0,189.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
event_count,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GBP,347767206477.73303,360858508604.206,383372822299.65204,426915227629.51294,444730903968.185,564325246266.838,734548001963.907,863746361646.34,961603416246.472,1029043011921.59,1093997559885.48,1211346395438.73,1339395440432.04,1470549716080.71,1660287543796.06,1955347477285.91,2285965854313.36,2752132089196.58,3552182714426.55,4598205419718.8,5109954035775.98,6100620356557.32,7572554360442.62,8560546868811.69,9607224248684.59,10482371325324.7,11064664793255.7,11199145157649.2
