,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,109.0,67.0,8.0,44.0,35.0,13.0,9.0,136.0,9.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,3.0,0.0,52.0,58.0,0.0,5.0,1115.0
total_deaths,1097.0,1903.0,68.0,132.0,163.0,144.0,126.0,213.0,99.0,85.0,74.0,55.0,4.0,0.0,1.0,0.0,3.0,747.0,0.0,38.0,0.0,0.0,4.0,52.0,175.0,206.0,200.0,56.0,5645.0
event_count,210.0,89.0,29.0,54.0,78.0,59.0,71.0,56.0,59.0,50.0,41.0,32.0,3.0,1.0,1.0,0.0,3.0,152.0,0.0,5.0,0.0,0.0,2.0,5.0,26.0,30.0,19.0,12.0,1087.0
GBP,2717998687.71002,2838485353.9618697,4451497288.27108,5545921947.46583,7535259851.035971,9599127049.9375,11718795528.4939,13690217333.2697,15751867489.4446,17247179005.5219,17391056369.2265,17260364842.4544,17649751243.7811,19152238805.9701,20082918739.6352,20955223880.597,21287562189.0547,21796351575.4561,24577114427.8607,28829850746.2687,35139635157.5456,38009950248.7562,40078938640.1327,43205095854.062996,44352417910.4478,45730945273.6318,47084703150.9121,47536798648.0929,
