,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,0.0,132.0,361.0,6.0,2.0,2.0,40.0,15.0,29.0,52.0,932.0,135.0,60.0,286.0,219.0,106.0,32.0,3.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2425.0
total_deaths,6.0,200.0,426.0,53.0,27.0,12.0,62.0,32.0,441.0,95.0,1805.0,916.0,833.0,762.0,1063.0,1062.0,242.0,3.0,2.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,8061.0
event_count,4.0,46.0,37.0,14.0,8.0,9.0,19.0,15.0,37.0,29.0,326.0,156.0,97.0,265.0,225.0,355.0,33.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1687.0
GBP,94451427898.3405,106140727357.035,116621996217.13301,128026966579.964,158006700301.53302,176892143931.505,202132028723.115,227369679374.97302,215748998609.635,95445547872.715,140001351215.462,165021012077.81,160446947784.909,195660611165.183,234772463823.808,256836875295.452,285868618224.01697,364570514304.85,432216737774.861,510228635279.289,539580088908.13794,755094160363.0709,892969107923.0941,917869910105.749,912524136718.018,890814755233.225,861256351277.359,932259177765.307,
