,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,18.0,3388.0,272.0,410.0,2563.0,3733.0,2282.0,1126.0,13.0,13.0,70.0,44.0,149.0,1812.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17853.0
total_deaths,45.0,3729.0,578.0,453.0,2673.0,4167.0,2290.0,3091.0,13.0,13.0,70.0,101.0,481.0,2259.0,3281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23244.0
event_count,6.0,138.0,19.0,26.0,47.0,92.0,52.0,32.0,3.0,1.0,3.0,5.0,28.0,43.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0
GBP,786300000.0,384400000.0,348000000.0,223500000.0,160400000.0,132200000.0,134800000.0,159400000.0,295900000.0,359600000.0,441800000.0,529064600.0,521000000.0,543000000.0,416000000.0,474700000.0,550000000.0,604028900.0,739027200.0,850040500.0,1155147400.0,1292697100.0,1545400000.0,1735500000.0,1946500000.0,2013000000.0,2034000000.0,2101000000.0,
