,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,0.0,0.0,0.0,2.0,83.0,7.0,0.0,1.0,503.0,496.0,443.0,0.0,2.0,49.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
total_deaths,0.0,0.0,0.0,2.0,135.0,18.0,2.0,1.0,10412.0,3763.0,977.0,0.0,3.0,234.0,33.0,0.0,15.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,51.0
event_count,0.0,0.0,0.0,1.0,10.0,8.0,1.0,2.0,57.0,54.0,50.0,0.0,1.0,24.0,6.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0
GBP,2389593021.9486604,2798746050.5823603,2724853507.6385603,2933222705.80382,1918970177.74925,1769365438.87155,2116003868.17928,2540697537.71673,2322719101.29807,1949481380.6404397,2353909441.71514,3219910666.03357,2794259783.08097,3019993738.77492,3495868808.0512,4648628921.36969,6087003176.11624,7731261310.93322,8394688284.062241,11859014004.0772,9593536531.23778,12007880590.4575,14425607224.168001,13677930123.5919,14085852120.4761,14177437627.2969,8553154505.836929,7833509443.39395
