,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,150.0,171.0,129.0,43.0,76.0,92.0,131.0,227.0,311.0,556.0,641.0,773.0,819.0,847.0,372.0,296.0,164.0,95.0,52.0,42.0,42.0,47.0,27.0,23.0,4.0,17.0,5.0,3.0
total_deaths,384.0,712.0,872.0,1500.0,302.0,1211.0,943.0,1401.0,891.0,1646.0,2093.0,2028.0,2357.0,3427.0,1190.0,1781.0,1702.0,588.0,362.0,252.0,419.0,442.0,227.0,227.0,140.0,151.0,143.0,38.0
event_count,53.0,100.0,128.0,103.0,47.0,70.0,77.0,150.0,181.0,145.0,206.0,338.0,347.0,499.0,243.0,660.0,536.0,119.0,100.0,76.0,83.0,88.0,60.0,37.0,22.0,46.0,32.0,16.0
GBP,39540080200.3938,40274204595.2296,41239551378.2482,49279585355.0948,55802538219.0264,81703500846.0364,92507279383.0387,97160109277.8087,106659508271.255,98443739941.1664,86186158684.7685,99886577330.7271,98203546156.3102,97933391976.08301,94684584162.77301,117074863821.85,146566264837.014,162590146096.414,207416494642.379,243982437870.84,233821670544.258,287018184637.529,335415156702.18604,369659700375.52,380191881860.372,378195716714.266,291519591532.951,282462548889.26
