,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total_deaths,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_count,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBP,4404970058.83786,4592224067.37194,4071219198.0360103,3530892749.0213103,4859766160.892071,4907861405.8275795,5779285207.92079,6504445801.342279,7450324787.383841,8718300136.42565,8795765306.12245,8929375580.315691,9087918836.80556,9694161516.27524,9399452787.8474,10150978154.5484,11204416000.0,11905525197.3285,12824094989.8639,13678551837.6303,12038998756.9217,13192229343.0991,14440457548.68,14802430172.5391,14276559215.7309,13897561173.4853,14261995113.6721,14027151472.7053
