,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,0.0,0.0,1.0,5.0,37.0,30.0,15.0,9.0,361.0,143.0,143.0,247.0,32.0,535.0,58.0,95.0,26.0,46.0,31.0,58.0,48.0,26.0,17.0,23.0,27.0,1.0,1.0,0.0,2015.0
total_deaths,0.0,1.0,34.0,274.0,826.0,1943.0,3059.0,1091.0,2008.0,3304.0,1153.0,1178.0,674.0,1073.0,714.0,500.0,232.0,292.0,495.0,345.0,541.0,252.0,276.0,264.0,222.0,111.0,110.0,89.0,21061.0
event_count,0.0,1.0,4.0,120.0,269.0,350.0,394.0,123.0,128.0,383.0,221.0,248.0,80.0,226.0,209.0,219.0,72.0,91.0,128.0,111.0,191.0,92.0,125.0,124.0,73.0,43.0,46.0,27.0,4098.0
GBP,55631489801.5508,62045099642.7774,45715367087.1001,48003298223.1178,49946455210.965996,42542571305.5136,41764052457.8814,46941496779.8499,48177862501.9495,48187747528.899,48640574566.6476,54790245600.5846,54744714396.1666,56760288973.6703,67863829880.4832,85324998813.604,103198228458.58801,117027304746.54,134977087734.00801,171000691877.714,137211039898.19301,161207268655.392,200013051408.11603,209047389309.482,209783503258.224,213983107815.932,164779467703.299,156079606663.18802,
