,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,28.0,147.0,32.0,65.0,158.0,328.0,58.0,32737.0,9581.0,4794.0,3454.0,697.0,467.0,4584.0,2653.0,739.0,274.0,216.0,278.0,927.0,3145.0,518.0,180.0,570.0,590.0,480.0,422.0,316.0,68438.0
total_deaths,28.0,147.0,32.0,65.0,3314.0,330.0,523.0,34530.0,13884.0,8019.0,7537.0,2946.0,1334.0,7877.0,3855.0,815.0,283.0,387.0,903.0,1737.0,5161.0,805.0,491.0,1795.0,2164.0,1514.0,650.0,860.0,101986.0
event_count,3.0,4.0,8.0,10.0,20.0,14.0,15.0,208.0,134.0,118.0,160.0,109.0,59.0,124.0,78.0,33.0,25.0,80.0,118.0,106.0,547.0,90.0,156.0,149.0,150.0,112.0,111.0,103.0,2844.0
GBP,9021862775.254429,9349764580.35198,9087965281.52807,8206227134.008571,10707792340.0276,5820383305.5466795,5643439262.21735,5771454939.62404,6090840548.1878395,6215591269.89747,4711259427.27273,19088046305.7971,7438189100.33333,8728038525.14034,8937567059.87754,10297483481.223,11964484667.9102,14296507096.4135,16364029327.3457,19206060270.2521,18262773820.8055,20523285374.187,23849009737.6669,27463220380.0054,30014813755.772003,34028119332.6087,36188521106.9294,34998638634.1,
