,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,0.0,0.0,700.0,329.0,237.0,1551.0,1851.0,414.0,616.0,1872.0,1627.0,546.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9767.0
total_deaths,0.0,0.0,1225.0,531.0,642.0,2097.0,3194.0,943.0,1233.0,5155.0,4593.0,856.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20543.0
event_count,0.0,0.0,128.0,64.0,68.0,164.0,197.0,100.0,137.0,359.0,199.0,59.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.0
GBP,932974411.917142,649644826.800447,779981458.921489,679997997.597117,768812334.801762,911915970.683484,870758739.40678,941742152.7098949,850218033.622007,672375927.3471481,669384768.87263,635874002.198748,1079478387.8357599,1239004287.75607,1371442565.69701,1431208677.30352,1627854494.80246,1885112201.85278,2158496872.85796,2505458705.03338,2489985963.16808,2616610911.07222,2942546781.0454803,3801862611.36414,4920343194.99339,5015157815.73406,4251779857.0134,3668876080.33846,
