,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,52.0,64.0,59.0,260.0,427.0,229.0,100.0,32.0,19.0,27.0,34.0,0.0,1.0,1.0,4.0,11.0,12.0,17.0,13.0,8.0,9.0,6.0,56.0,12.0,0.0,0.0,184.0,349.0
total_deaths,273.0,312.0,395.0,1779.0,2529.0,4076.0,3112.0,3300.0,2298.0,1943.0,1155.0,121.0,81.0,25.0,79.0,193.0,365.0,224.0,460.0,431.0,126.0,204.0,425.0,744.0,19.0,10.0,1053.0,1544.0
event_count,62.0,69.0,134.0,329.0,482.0,613.0,517.0,332.0,271.0,235.0,250.0,25.0,19.0,15.0,29.0,115.0,175.0,93.0,132.0,110.0,44.0,64.0,121.0,127.0,4.0,7.0,228.0,224.0
GBP,107143348667.09401,150676291094.21,150027833333.333,158459130434.78302,180169736363.63602,130690172297.297,169485941048.035,181475555282.555,189834649111.257,275768695818.949,255884300382.04398,272979390595.01,200254104151.474,238423907922.754,311825946795.01697,404776328437.599,501422832613.55396,552504962256.438,675754121015.013,764322933264.927,644656538878.423,771876943465.616,832546462299.5641,873981840596.288,950595641011.8359,934167774215.0309,859383637728.94,857748989287.6421
