,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,410.0,605.0,358.0,326.0,160.0,251.0,96.0,7.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
total_deaths,491.0,681.0,426.0,393.0,218.0,287.0,122.0,20.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,58.0,0.0,5.0,41.0,1.0,0.0,27.0,0.0,0.0,0.0,20.0,0.0
event_count,78.0,110.0,74.0,64.0,51.0,38.0,27.0,11.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
GBP,8410724360.79546,7650125217.35253,9406097735.091171,10440842165.3193,11399942453.0646,12983235568.2292,14655487455.7333,15674852771.1356,17790095900.9809,19395461989.5391,18318512501.0256,19288926545.3759,18702802394.8286,20776669466.6053,21917706490.5299,23965275995.7214,27211377225.2715,30231249362.0604,34113107085.6085,39136893345.1501,37733994976.4137,41338595380.8159,47654841112.8523,50388454861.1111,53851058955.2999,58722323918.1604,63767597193.9175,68763255963.8943
