,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0
total_deaths,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0
event_count,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
GBP,42105263157.8947,38995454545.4545,28998684210.5263,25121666666.6667,26362894736.8421,30074440483.3837,37662075750.123,37182938696.0752,35838588169.6429,41976002703.9207,36183003978.3474,37438527799.5302,40716836998.0386,46174557555.5892,59867801204.8193,76216441462.1442,99697566667.8107,123533036667.85301,171536685395.56302,208181626900.631,167422949529.4,167998080493.40802,185362855081.02103,171664638717.49,191549024910.60397,199493490982.92102,177522705145.168,186690595273.12,
