,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
total_deaths,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
event_count,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
GBP,198733185.87510702,250030760.75478598,246823428.906664,266191040.37332797,263568114.44546202,185761822.560488,231896229.562629,230495751.44659302,212099634.69775102,215394066.068976,222580453.753844,203846427.73873702,220093812.206791,246737679.472106,317562269.371106,368143118.68996,380372892.60677403,406111873.539847,462453582.87362695,523134896.968654,524157261.014644,530493353.21893704,586281766.7599701,570865941.229395,618663921.8611599,647720707.076427,565689764.63263,616654490.471188,
