,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,0.0,0.0,0.0,3910.0,1089.0,850.0,8643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total_deaths,0.0,0.0,0.0,7629.0,5812.0,3140.0,9755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_count,0.0,0.0,0.0,375.0,613.0,445.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBP,0.0,0.0,0.0,0.0,0.0,1255802469.1358,1866572953.7366602,2786045321.63743,3671816504.23851,4116699437.4041,4685729738.56209,5505984455.95855,5748990666.17862,6651226179.01829,8370020196.19158,10022840634.9206,11225138297.1959,12866524918.2221,15776422673.198,19101454463.7507,17600630726.6141,17164279813.0968,18629346790.8167,17207367625.8048,18154290272.2151,18521475376.4754,16173806634.5336,16559695718.568
