,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,0.0,14.0,2.0,0.0,3.0,0.0,0.0,33.0,8.0,107.0,139.0,105.0,140.0,486.0,405.0,577.0,325.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476.0
total_deaths,0.0,14.0,2.0,0.0,3.0,0.0,0.0,77.0,48.0,357.0,295.0,365.0,569.0,4433.0,1732.0,2456.0,1399.0,566.0,31.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12356.0
event_count,0.0,9.0,1.0,1.0,3.0,1.0,1.0,53.0,37.0,218.0,244.0,186.0,229.0,1529.0,885.0,1360.0,649.0,215.0,20.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5652.0
GBP,3525228153.17361,3627562402.66027,3921476084.8907204,3401211581.29176,3660041666.6666703,4066775510.2040796,4401104417.67068,4521580381.47139,4918691916.53516,4856255044.39064,5033642384.10596,5494252207.905021,6007061224.48979,6050875806.66403,6330473096.54071,7273938314.71988,8130258041.467059,9043715355.8881,10325618017.379,12545438605.3959,12854985464.0764,16002656434.4746,18913574370.76,18851513891.066,19271168018.482,20002968837.9471,21313549578.6984,21143873417.4002,
