,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,101.0,0.0,385.0,440.0,49.0,9.0,8.0,4.0,4.0,1.0,22.0,324.0,3.0,2.0,0.0,0.0,14.0
total_deaths,0.0,8.0,0.0,0.0,1.0,4.0,37.0,5.0,0.0,0.0,0.0,126.0,2.0,998.0,482.0,262.0,137.0,11.0,4.0,4.0,1.0,23.0,467.0,5.0,2.0,0.0,0.0,47.0
event_count,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,48.0,38.0,24.0,20.0,7.0,4.0,4.0,1.0,10.0,102.0,2.0,1.0,0.0,0.0,2.0
GBP,9757410614.0812,10795850106.9547,10492628915.4927,11152971316.074,11045759468.9412,8313557450.25213,11000146839.497,12139234938.7863,11722142706.1278,12612033728.8572,12376639822.9265,10717022462.6859,11192560827.2962,12346919216.1359,15306602560.2533,16554441846.5192,17084928927.4555,17800887796.4987,20343635319.6174,24224903099.6283,24277493862.0625,24884505034.5564,25381616734.0693,27040562587.1771,31273049200.242996,35372603446.2605,32828516580.3451,36164644633.0972
