,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,8.0,10.0,13.0,23.0,33.0,10.0,0.0,0.0,2.0,31.0,0.0,1.0,1.0,3.0,1.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total_deaths,41.0,47.0,38.0,39.0,47.0,16.0,0.0,2.0,5.0,31.0,0.0,1.0,1.0,3.0,1.0,1.0,53.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
event_count,27.0,32.0,32.0,30.0,34.0,16.0,0.0,2.0,4.0,3.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GBP,926884816753.927,1093169389204.55,1142797178130.51,1179659529659.53,1061388722255.55,1140489745944.29,1320255641470.73,1392979719188.77,1537090700720.37,1623564094070.88,1652167933991.26,1635441065214.1,1613034403339.57,1757571942446.04,2028488163265.31,2389004027828.63,2508103636363.64,2678277828886.84,3063005202080.83,2875463235294.12,2367127278392.27,2429680444512.61,2608824654243.59,2646002634059.62,2719509472492.7,2998833559195.71,2861090726739.55,2618885692029.18
