,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,20.0,15.0,233.0,237.0,2.0,82.0,132.0,294.0,466.0,432.0,302.0,455.0,114.0,268.0,195.0,120.0,204.0,198.0,314.0,55.0,17.0,30.0,114.0,118.0,35.0,43.0,60.0,28.0,4583.0
total_deaths,1024.0,779.0,1361.0,1749.0,143.0,783.0,1496.0,590.0,788.0,581.0,356.0,738.0,384.0,542.0,256.0,178.0,447.0,452.0,699.0,101.0,217.0,185.0,807.0,955.0,358.0,251.0,699.0,142.0,17061.0
event_count,33.0,28.0,29.0,45.0,10.0,79.0,89.0,78.0,88.0,125.0,128.0,171.0,91.0,99.0,64.0,85.0,80.0,113.0,174.0,63.0,34.0,50.0,262.0,79.0,86.0,32.0,191.0,44.0,2450.0
GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8905066163.58643,6477790688.22844,6777632512.0781,10467109977.6717,10567354056.4049,11986972418.5103,14502553709.8303,20182477480.5512,31862554101.9378,36906181380.8127,49540813342.4834,59977326085.9908,59731122170.0865,60132854536.7832,65574726566.3779,62600906116.0987,67429590535.8518,
