,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,0.0,0.0,0.0,0.0,29.0,2.0,13.0,9.0,1.0,0.0,17.0,1.0,0.0,7.0,6.0,6.0,33.0,5.0,6.0,10.0,5.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,157.0
total_deaths,0.0,0.0,0.0,0.0,42.0,29.0,51.0,20.0,33.0,13.0,59.0,33.0,74.0,61.0,43.0,86.0,54.0,22.0,40.0,20.0,40.0,4.0,31.0,11.0,4.0,1.0,0.0,0.0,771.0
event_count,0.0,0.0,0.0,0.0,4.0,6.0,8.0,3.0,10.0,3.0,12.0,11.0,10.0,17.0,7.0,12.0,16.0,3.0,9.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,148.0
GBP,425595310000.0,461951782000.0,602860000000.0,400599250000.0,437798577639.752,558111997497.263,785643456467.255,850425828275.793,883199443413.729,863723395088.3241,599388879704.634,655421153320.579,559372502338.237,507962741819.919,558320116997.075,669316239316.239,891629970423.9241,1107640325472.35,1397084381901.29,1695824517395.57,1667019605881.76,2208871646202.82,2616201578192.25,2465188674415.03,2472806919901.67,2455993200170.0,1803652649613.75,1796186586414.45,
