,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,0.0,1018.0,932.0,856.0,624.0,501191.0,4141.0,232.0,4287.0,653.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,513940.0
total_deaths,0.0,2644.0,1102.0,943.0,959.0,501961.0,4141.0,309.0,4698.0,1737.0,29.0,0.0,2044.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,520602.0
event_count,0.0,36.0,38.0,32.0,35.0,263.0,5.0,38.0,68.0,65.0,1.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,613.0
GBP,2405021932.89997,2550185618.14774,1911600969.76612,2029026704.0270698,1971525998.87685,753636370.454546,1293535010.94467,1382334879.40812,1851558301.7002,1989343495.2184398,1817655328.06755,1734938264.47371,1674685094.01639,1677447150.10691,1845979298.99285,2089188828.7970002,2581465863.8785896,3152016556.51526,3824811913.2286897,4860576609.21568,5379378135.44102,5774003744.2708,6491683831.5094,7315702176.36442,7622526429.08839,8016288347.03577,8261034257.63248,8376048904.58291,
