,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,0.0,41.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,5.0,4.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
total_deaths,30.0,255.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,4.0,5.0,4.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0
event_count,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
GBP,714046821.093797,865559856.1639,1028087972.31085,1127806944.6151302,1327748654.6596901,1543606345.1168401,1763536304.53964,1873671550.3463602,1747011857.33107,1280177838.71905,1454430642.49183,1731198022.45494,1768619058.3464699,1758176653.07746,2023324407.3031602,2366398119.8821,2735558726.25625,3452882514.0016603,4222962987.53859,5443915120.50795,5832915387.08908,7127792629.582941,8261299199.6817,10191367558.2708,11942157500.4254,13268297521.6066,14390323462.0115,15903437789.8552,
