,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,1015.0,737.0,212.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,35.0,511.0,244.0,58.0,20.0,241.0,1.0,7.0,0.0,1.0,88.0,11.0,9.0,258.0,416.0
total_deaths,25394.0,49856.0,12442.0,1026.0,133.0,76.0,1043.0,65.0,12.0,1005.0,30786.0,48666.0,388.0,809.0,1068.0,475.0,290.0,430.0,500.0,286.0,590.0,152.0,66.0,385.0,88.0,39.0,307.0,494.0
event_count,72.0,110.0,45.0,16.0,13.0,5.0,9.0,5.0,4.0,18.0,41.0,71.0,52.0,125.0,68.0,126.0,90.0,102.0,145.0,82.0,87.0,98.0,92.0,90.0,54.0,25.0,97.0,146.0
GBP,11476584879.2271,12175166763.285,13463868357.4879,10492993077.6093,8830712713.90781,6927950564.55657,7663984567.90123,8547939730.62374,8589211390.49612,7818224905.55071,7700833482.00615,8242392103.68061,8231326016.47494,7850809498.16803,8623691300.04079,10131187261.4421,12401139453.9738,15280861834.6024,19707616772.7996,27066912635.2228,32437389116.038,29933790334.3418,31952763089.33,43310721414.0829,47648211133.2183,55612228233.5179,64464423674.6569,72374252815.3782
