,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
civilian_deaths,2.0,8.0,11.0,30.0,7.0,2.0,2.0,42.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total_deaths,14.0,61.0,29.0,60.0,40.0,26.0,33.0,106.0,12.0,0.0,60.0,13.0,65.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
event_count,6.0,15.0,3.0,15.0,14.0,6.0,11.0,26.0,4.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
GBP,3546460176.99115,3219730365.0,3787352286.6666703,4377984100.0,4974662910.0,5502648500.0,4636113480.00002,5155485419.7,4936605079.99998,3789428160.00001,3477060138.33333,3521348154.79666,3081029665.98233,2999542369.4211698,3536459111.2438,3927114465.90565,4865971718.29732,5527856839.0748205,6340673793.54534,8000074071.33069,8105331929.8755,9716103408.96554,12873049346.2674,15391629871.3765,15413163674.9224,16928680397.4185,0.0,0.0
