,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,total
civilian_deaths,98.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
total_deaths,4924.0,848.0,88.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5864.0
event_count,58.0,45.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
GBP,4372215300.0,4800900000.0,5311000000.0,5954700000.0,6938000000.0,8085600000.0,9500500000.0,10315500000.0,11134700000.0,12008400000.0,12464700000.0,13134100000.0,13812700000.0,14306700000.0,15046700000.0,15798300000.0,17093800000.0,18550700000.0,20104900000.0,21430950000.0,20661030000.0,21418330000.0,23139040000.0,23813600000.0,24350930000.0,25054230000.0,26052340000.0,26797470000.0,
